,AIBeta_3_0.35,AIBeta_3_0.40,AIBeta_3_0.45,AIBeta_3_0.50,AIBeta_4_0.35,AIBeta_4_0.40,AIBeta_4_0.45,AIBeta_4_0.50,AIBeta_5_0.35,AIBeta_5_0.40,AIBeta_5_0.45,AIBeta_5_0.50,AIBeta_6_0.35,AIBeta_6_0.40,AIBeta_6_0.45,AIBeta_6_0.50,AIBeta_7_0.35,AIBeta_7_0.40,AIBeta_7_0.45,AIBeta_7_0.50,AIBeta_8_0.35,AIBeta_8_0.40,AIBeta_8_0.45,AIBeta_8_0.50,AIBeta_9_0.35,AIBeta_9_0.40,AIBeta_9_0.45,AIBeta_9_0.50,AIBeta_10_0.35,AIBeta_10_0.40,AIBeta_10_0.45,AIBeta_10_0.50,AIBeta_11_0.35,AIBeta_11_0.40,AIBeta_11_0.45,AIBeta_11_0.50,AIBeta_12_0.35,AIBeta_12_0.40,AIBeta_12_0.45,AIBeta_12_0.50
start,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00,2002-12-29 00:00:00
end,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00,2020-06-30 00:00:00
yearly_sharpe,1.504632669773899,1.4605124808674224,1.2871140664755796,1.1374412274808392,0.977029902019746,0.8855689340573378,0.8824147155805955,0.9139086087318905,1.0849863428521083,1.0555184139256266,1.0223876723159129,1.0191846204685686,1.136528433972653,1.2074245169254922,1.1695476328935588,1.0948240990367164,1.0211826501490142,1.008224223813447,0.9858090884208075,1.0025916948062985,1.0873665601898959,1.0789075279249838,1.0922078405993916,1.1156419707931082,0.9981182601259956,1.0687762245956196,1.0875995514782755,1.0273274896407312,1.287108586670244,1.2248190527307734,1.1482073977666203,1.0751799498373085,1.2800063901032361,1.1961795499359376,1.0701994288372423,0.9674785071517986,1.193032721275222,1.125821431254899,0.9826963007698656,0.8684664304385127
yearly_sortino,62.34205714195928,18.6409332165453,10.549594771079875,9.908384205427852,22.247092150183605,12.889598067313836,9.6162865737787,10.846469665659352,7.411024112525786,7.6288464583221804,8.506095807781545,9.108301399987372,8.331238938145761,9.04059873635768,10.661921327309873,8.952678743011033,12.814630851555682,12.185596202005415,8.460982359411597,9.334967977662858,9.529229066235128,8.51101698078621,10.785743437168005,15.130097231582473,5.473259459502075,9.321690728277062,10.280584323760317,10.268138752216766,17.861809304172805,13.892158663713158,12.669223696059372,13.609859880494684,33.874533871358196,45.56373730204976,19.93579408363251,17.245588310592996,15.35222983718252,10.605289211129055,8.53788943093766,7.162780076160263
yearly_mean,0.12765684348042663,0.12022785541031802,0.11863862368820717,0.11916568105861991,0.11312868307214662,0.10896263294359274,0.11191602022392708,0.11429198335259061,0.10397516564593287,0.10219897885863413,0.10589398397654236,0.10462515517483004,0.11007101138466505,0.11617379563400378,0.1188355761202638,0.12268371772247634,0.10826058933962253,0.10919153201969362,0.11103521077273007,0.11578016998474097,0.1036736438790469,0.10604825165309134,0.11161934549360591,0.11767045158061869,0.09503600793382376,0.09920157262365516,0.10527370088057675,0.11238184393929397,0.10996243511094028,0.11108883320649122,0.11416267453915589,0.11716313978451548,0.10910116723876602,0.10996710842563968,0.11292402134654782,0.11562199457290608,0.10381342276179618,0.10641893720925107,0.11057018846065997,0.11350059132639186
yearly_vol,0.08484253070193512,0.08231895104306998,0.09217413341854586,0.10476645138188234,0.11578835288283762,0.12304251961997771,0.1268292768103834,0.1250584382952453,0.09583085200189055,0.09682349214405578,0.103575176857005,0.10265574369315815,0.09684844487341138,0.0962161973734153,0.10160815410848606,0.11205792586262935,0.10601491253677763,0.10830084165870774,0.11263358400418096,0.11548087879095167,0.09534378532014219,0.09829225295799851,0.10219606685147989,0.10547331013099744,0.09521517813112353,0.0928179073792448,0.09679454238233894,0.10939242361614919,0.08543368931708677,0.09069815901280691,0.0994268759818251,0.10897072606519875,0.08523486139000189,0.09193194151457368,0.10551680210597597,0.119508592406141,0.08701640861185345,0.0945255919410159,0.11251715140683534,0.13069082160041842
yearly_skew,0.8233628344102378,0.4470826427953686,0.8403073150240306,1.6728070782201683,2.333140561626197,2.2836101556290456,2.125147707706406,1.9343814822891052,0.6531780287577499,0.46693098390176296,0.6675071791235754,0.9321724627491633,0.3328649508727449,0.3695373909257403,0.6726803422152103,1.1032376926969822,0.5461441471027237,0.4089334030167923,0.3531265779849726,0.551001517756123,0.010009046133769389,0.005055372701667578,0.29075291291291444,0.718200123586456,-0.10683270103705465,0.061083638612546315,0.3452147385491135,0.9292868839420763,0.03857528216537592,0.2656086317530646,0.4517531385366304,0.8439741897248076,-0.102580748675799,0.318843662333926,0.8009120110730565,1.408408899809826,-0.05774766644963431,0.38937843907864195,0.9331212577406401,1.322006045894115
yearly_kurt,1.8518668878136904,0.3141342685704047,1.8785324174319813,5.3984664364726305,7.907602580937156,7.455546121720844,6.452079967262391,5.116778150859147,1.2087624772289942,0.14706883724754194,0.16658293849618522,1.259601217245522,-0.34167956504394237,-0.2330515931268735,0.5513243346652272,2.3058599789435386,-0.4411314438736902,-1.0528554178679932,-1.2084705343321755,-0.8207479866800376,-1.365107758756821,-1.3351875269115285,-0.8134373705520366,0.0962601877010898,-1.191642926567737,-1.2437478249156793,-0.8303466598887392,0.8391110085925853,-1.3817420180588145,-1.0675217325883986,-0.7944406458294191,0.07348282096695069,-1.608089233945972,-1.1656024221274635,0.03727531501075054,2.066828861844214,-1.2858688040449455,-0.5104533121660859,0.5836919036156116,1.6961071859987271
best_year,0.3548703813051133,0.28933912540646656,0.35767250759430214,0.447856680915657,0.5064086584721361,0.5226107265859927,0.5267745489561124,0.5053394320450635,0.3457428932687163,0.32072352315840336,0.3253735089290726,0.3688636710399573,0.3165612068912842,0.30358066265685824,0.3601949582707267,0.4324664186494547,0.34267812167813205,0.31611795859272784,0.2936576532232511,0.34959334434568134,0.2550032817216561,0.2629083073524774,0.3094357297873509,0.36125491389332676,0.2494871338849003,0.26408005497183273,0.28217487370845795,0.38495955194705833,0.2545244995594904,0.2709667253996557,0.28646296065105803,0.3635102063686435,0.23947063441120253,0.2629023725961246,0.3522865975370961,0.44258954176395604,0.2585663912971998,0.2921535973761029,0.360760663793799,0.44863997754922114
worst_year,-0.008687588170310012,-0.02736362955456384,-0.047771095713670775,-0.049667480491647265,-0.017647184614470457,-0.03489432633461731,-0.04440406999775304,-0.03413737555546348,-0.04573493324617883,-0.04361284127721987,-0.04653055683867424,-0.045116824614248485,-0.05351092685102721,-0.05461333553598757,-0.047302180755624756,-0.05813935106995427,-0.031915578772515385,-0.029644952859527063,-0.05066448098091403,-0.052260077020554685,-0.03963020426601993,-0.04172550411556908,-0.03928524320919091,-0.03275682006216296,-0.06501390730792778,-0.038584018819243115,-0.037272981675277594,-0.03747814812017114,-0.026118916248165314,-0.03392633319669369,-0.03719169186952653,-0.03528668221369535,-0.011815121824473418,-0.00866328445386233,-0.018174163676156208,-0.027221037864239572,-0.027060041624787146,-0.03421404157178787,-0.04101716093213481,-0.05657875549108071
avg_drawdown,-0.01920254587834417,-0.019351649646092362,-0.02001662379231222,-0.020663801059502582,-0.020187301954569834,-0.022929645451742555,-0.021933731049083364,-0.022548556799101855,-0.021153794361296323,-0.023423835179368944,-0.02411849418135688,-0.023824791112508462,-0.019390705891765243,-0.021122356946605008,-0.021441441356646766,-0.0225383270155841,-0.020393475501558105,-0.022588129492155197,-0.02365632941838779,-0.0246786365675697,-0.02031789801709407,-0.02120226846852378,-0.022181806203260993,-0.021485777858133322,-0.021864919672253274,-0.023105018063337143,-0.021174393650931204,-0.021735057839732633,-0.019548877454170867,-0.020475853248840797,-0.020075683518220103,-0.022216304160087623,-0.0205052020588081,-0.021292223337613762,-0.021718914718775885,-0.022627471412065354,-0.020693299052334076,-0.021251646131785994,-0.02111227192434149,-0.02226291082382311
avg_drawdown_days,26.028436018957347,27.606965174129353,28.525510204081634,29.291666666666668,28.223350253807105,32.37931034482759,31.858757062146893,31.780898876404493,29.90374331550802,31.59550561797753,32.57225433526011,31.2707182320442,26.51196172248804,27.92462311557789,28.392857142857142,28.973958333333332,31.044198895027623,33.09411764705882,34.224242424242426,33.44970414201183,31.307262569832403,33.437869822485204,33.81437125748503,32.52023121387283,37.728476821192054,36.74025974025974,33.589285714285715,32.42528735632184,29.088541666666668,32.707602339181285,30.883977900552487,30.650273224043715,30.05945945945946,31.0,32.12,33.40828402366864,31.23463687150838,32.90588235294118,30.69945355191257,32.6242774566474
avg_up_month,0.02835793791545015,0.02861882152947722,0.028793153567871075,0.02961221009078184,0.02900530022964112,0.031051025189182298,0.03318956473935687,0.033090440931777036,0.02896218335141069,0.029158283209114032,0.03105831380341913,0.0314872582754105,0.029972013158099827,0.031273873267687574,0.03259203636384492,0.03279139151596449,0.030345969894681645,0.03100334025651886,0.03142200577373932,0.031576782448748966,0.030193482613073856,0.02974715186610067,0.030368795276534938,0.03077546548998341,0.02898959214749449,0.029774825316064426,0.0299450093423877,0.030835950562979983,0.029284851335494185,0.03017539291930664,0.030468804221429835,0.03103014535538093,0.028946300737750102,0.029670826080600222,0.029288679714075554,0.030123524388786453,0.028373594745920674,0.02905148062966445,0.03013010431114978,0.03024802677167748
avg_down_month,-0.018776644835564134,-0.0199818701536675,-0.021231717138556677,-0.021886564979584133,-0.020614961683433304,-0.020229004287132833,-0.020126068848869274,-0.021224359460763134,-0.020983080282853353,-0.0221381520598469,-0.021743214298799263,-0.022468804367735472,-0.019608476290860558,-0.01963568969860249,-0.01974440483982184,-0.02055244425280197,-0.01943207602555117,-0.020116672727528772,-0.02090303075921948,-0.02197698397883325,-0.019364804667762574,-0.021136726917400667,-0.021524551773762546,-0.02271171670947442,-0.019917808064634404,-0.02062068912431305,-0.021995578999622428,-0.023205178409917083,-0.019079111699904946,-0.020069065188039772,-0.02110038581626414,-0.022572389578730312,-0.01881454281277571,-0.019653216306655653,-0.022142672005563455,-0.0229775904307125,-0.01958580413150355,-0.020065843258869537,-0.020368068035989995,-0.021928828407257274
win_year_perc,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8888888888888888
twelve_month_win_perc,0.91,0.895,0.89,0.9,0.9,0.895,0.875,0.87,0.895,0.885,0.86,0.87,0.915,0.9,0.895,0.88,0.84,0.825,0.815,0.85,0.88,0.855,0.855,0.895,0.81,0.84,0.86,0.855,0.905,0.895,0.89,0.875,0.94,0.92,0.9,0.885,0.9,0.9,0.88,0.865
