,cagr,mdd
2018-06-05,16.03677602004181,-18.817650284830222
2018-06-07,16.086341925510062,-18.817650284830222
2018-06-08,15.891299566243111,-18.817650284830222
2018-06-11,15.971995771070556,-18.817650284830222
2018-06-12,15.895807225040981,-18.817650284830222
2018-06-14,15.825808412166808,-18.817650284830222
2018-06-15,15.428616922876959,-18.817650284830222
2018-06-18,15.202242577307935,-18.817650284830222
2018-06-19,15.095749261619051,-18.817650284830222
2018-06-20,15.166442497564958,-18.817650284830222
2018-06-21,14.974765410627256,-18.817650284830222
2018-06-22,15.042889871772825,-18.817650284830222
2018-06-25,14.874761630513778,-18.817650284830222
2018-06-26,14.947411459277093,-18.817650284830222
2018-06-27,14.780374999587686,-18.817650284830222
2018-06-28,14.621096619984119,-18.817650284830222
2018-06-29,14.880641679469298,-18.817650284830222
2018-07-02,14.881721584193674,-18.817650284830222
2018-07-03,14.84661219649257,-18.817650284830222
2018-07-04,15.033670963515133,-18.817650284830222
2018-07-05,14.888433750011277,-18.817650284830222
2018-07-06,14.880782801360336,-18.817650284830222
2018-07-09,14.872813969656452,-18.817650284830222
2018-07-10,14.614806266196844,-18.817650284830222
2018-07-11,14.524198283341239,-18.817650284830222
2018-07-12,14.330867228143006,-18.817650284830222
2018-07-13,14.270591907944198,-18.817650284830222
2018-07-16,14.203877411434096,-18.817650284830222
2018-07-17,14.398432253935422,-18.817650284830222
2018-07-18,14.047772156623829,-18.817650284830222
2018-07-19,14.090138437968868,-18.817650284830222
2018-07-20,14.075439203432548,-18.817650284830222
2018-07-23,14.242884203884687,-18.817650284830222
2018-07-24,14.157007203090878,-18.817650284830222
2018-07-25,14.351364135593414,-18.817650284830222
2018-07-26,14.458540120045082,-18.817650284830222
2018-07-27,14.573656669935374,-18.817650284830222
2018-07-30,14.660867136925315,-18.817650284830222
2018-07-31,14.694204516876974,-18.817650284830222
2018-08-01,14.639784504726672,-18.817650284830222
2018-08-02,14.62188251954517,-18.817650284830222
2018-08-03,14.435941834211864,-18.817650284830222
2018-08-06,14.487364543407487,-18.817650284830222
2018-08-07,14.395099102152198,-18.817650284830222
2018-08-08,14.442809726450822,-18.817650284830222
2018-08-09,14.436518394948617,-18.817650284830222
2018-08-10,14.24162952866248,-18.817650284830222
2018-08-13,14.287863634111787,-18.817650284830222
2018-08-14,14.373802917009005,-18.817650284830222
2018-08-16,14.360508206563182,-18.817650284830222
2018-08-17,14.22610012667873,-18.817650284830222
2018-08-20,14.252212924645068,-18.817650284830222
2018-08-21,14.19077014760557,-18.817650284830222
2018-08-22,14.321218472208063,-18.817650284830222
2018-08-23,14.242150519841545,-18.817650284830222
2018-08-24,14.266208643443123,-18.817650284830222
2018-08-27,14.240555845964753,-18.817650284830222
2018-08-28,14.196708780036316,-18.817650284830222
2018-08-29,14.154831579947992,-18.817650284830222
2018-08-30,14.18761420280683,-18.817650284830222
2018-08-31,14.027083162296616,-18.817650284830222
2018-09-03,14.105754865419229,-18.817650284830222
2018-09-04,14.022765231345602,-18.817650284830222
2018-09-05,13.989890023116502,-18.817650284830222
2018-09-06,13.915379556748908,-18.817650284830222
2018-09-07,14.039706336958591,-18.817650284830222
2018-09-10,13.918656970440146,-18.817650284830222
2018-09-11,13.967569024063087,-18.817650284830222
2018-09-12,13.819199311103624,-18.817650284830222
2018-09-13,13.950271366204369,-18.817650284830222
2018-09-14,14.105806049891555,-18.817650284830222
2018-09-17,14.0851053290306,-18.817650284830222
2018-09-18,14.260945689120575,-18.817650284830222
2018-09-19,14.30070914698729,-18.817650284830222
2018-09-20,14.49556001862704,-18.817650284830222
2018-09-21,14.399154222969779,-18.817650284830222
2018-09-27,14.520252564083446,-18.817650284830222
2018-09-28,14.510502320765406,-18.817650284830222
2018-10-01,14.507498476127756,-18.817650284830222
2018-10-02,14.44342345642362,-18.817650284830222
2018-10-04,14.666988786076086,-18.817650284830222
2018-10-05,14.788304046654455,-18.817650284830222
2018-10-08,14.920559409478562,-18.817650284830222
2018-10-10,14.871975535092808,-18.817650284830222
2018-10-11,15.623735910662106,-18.817650284830222
2018-10-12,15.798260866037705,-18.817650284830222
2018-10-15,15.863361226967655,-18.817650284830222
2018-10-16,15.995850897984877,-18.817650284830222
2018-10-17,15.432366575920465,-18.817650284830222
2018-10-18,15.30611334926566,-18.817650284830222
2018-10-19,15.559863491716186,-18.817650284830222
2018-10-22,15.810620745727878,-18.817650284830222
2018-10-23,15.98263058311462,-18.817650284830222
2018-10-24,15.950656040559474,-18.817650284830222
2018-10-25,16.3507035484024,-18.817650284830222
2018-10-26,16.205972505836307,-18.817650284830222
2018-10-29,16.34562357599063,-18.817650284830222
2018-10-30,16.331159479851152,-18.817650284830222
2018-10-31,16.18419291336601,-18.817650284830222
2018-11-01,16.240664983869046,-18.817650284830222
2018-11-02,16.82840169281914,-18.817650284830222
2018-11-05,16.888102011640484,-18.817650284830222
2018-11-06,16.896355102687966,-18.817650284830222
2018-11-07,16.84007279967443,-18.817650284830222
2018-11-08,16.9188670267612,-18.817650284830222
