,cagr,mdd
1986-04-15,18.322070144253534,-34.8083897445268
1986-04-16,18.32360709990233,-34.8083897445268
1986-04-17,18.325144312869533,-34.8083897445268
1986-04-18,18.326681783219612,-34.8083897445268
1986-04-19,18.328219511017107,-34.8083897445268
1986-04-21,18.331295739212507,-34.8083897445268
1986-04-22,18.332834239739547,-34.8083897445268
1986-04-23,18.33437299797229,-34.8083897445268
1986-04-24,18.335912013975353,-34.8083897445268
1986-04-25,18.337451287813366,-34.8083897445268
1986-04-26,18.338990819551036,-34.8083897445268
1986-04-28,18.342070656984056,-34.8083897445268
1986-04-29,18.343610962808853,-34.8083897445268
1986-04-30,18.345151526792193,-34.8083897445268
1986-05-01,18.346692348998815,-34.8083897445268
1986-05-02,18.348233429493565,-34.8083897445268
1986-05-03,18.34977476834123,-34.8083897445268
1986-05-06,18.35440033565028,-34.8083897445268
1986-05-07,18.35594270855825,-34.8083897445268
1986-05-08,18.357485340143587,-34.8083897445268
1986-05-09,18.359028230471218,-34.8083897445268
1986-05-10,18.360571379606117,-34.8083897445268
1986-05-12,18.36365845455772,-34.8083897445268
1986-05-13,18.365202380504474,-34.8083897445268
1986-05-14,18.36674656551862,-34.8083897445268
1986-05-15,18.368291009665192,-34.8083897445268
1986-05-17,18.371380675616166,-34.8083897445268
1986-05-19,18.374471378878443,-34.8083897445268
1986-05-20,18.37601711966428,-34.8083897445268
1986-05-21,18.377563119973495,-34.8083897445268
1986-05-22,18.379109379871352,-34.8083897445268
1986-05-23,18.380655899423083,-34.8083897445268
1986-05-24,18.38220267869397,-34.8083897445268
1986-05-26,18.385297016654434,-34.8083897445268
1986-05-27,18.386844575474683,-34.8083897445268
1986-05-28,18.38839239427539,-34.8083897445268
1986-05-29,18.38994047312199,-34.8083897445268
1986-05-30,18.39148881207986,-34.8083897445268
1986-05-31,18.39303741121445,-34.8083897445268
1986-06-02,18.39613539027556,-34.8083897445268
1986-06-03,18.397684770333058,-34.8083897445268
1986-06-04,18.3992344108292,-34.8083897445268
1986-06-05,18.400784311829522,-34.8083897445268
1986-06-07,18.403884895604982,-34.8083897445268
1986-06-09,18.40698652218422,-34.8083897445268
1986-06-10,18.40853772668931,-34.8083897445268
1986-06-11,18.410089192092304,-34.8083897445268
1986-06-12,18.41164091845886,-34.8083897445268
1986-06-13,18.413192905854725,-34.8083897445268
1986-06-14,18.41474515434558,-34.8083897445268
1986-06-16,18.417850434875472,-34.8083897445268
1986-06-17,18.41940346704607,-34.8083897445268
1986-06-18,18.420956760574867,-34.8083897445268
1986-06-19,18.422510315527706,-34.8083897445268
1986-06-20,18.424064131970464,-34.8083897445268
1986-06-21,18.42561820996902,-34.8083897445268
1986-06-23,18.428727150897206,-34.8083897445268
1986-06-24,18.430282013958752,-34.8083897445268
1986-06-25,18.43183713883989,-34.8083897445268
1986-06-26,18.433392525606607,-34.8083897445268
1986-06-27,18.434948174324962,-34.8083897445268
1986-06-28,18.436504085060967,-34.8083897445268
1986-06-30,18.43961669285028,-34.8083897445268
1986-07-01,18.44117339003577,-34.8083897445268
1986-07-02,18.442730349503343,-34.8083897445268
1986-07-03,18.44428757131915,-34.8083897445268
1986-07-04,18.44584505554938,-34.8083897445268
1986-07-05,18.447402802260203,-34.8083897445268
1986-07-07,18.450519083388617,-34.8083897445268
1986-07-08,18.452077617938723,-34.8083897445268
1986-07-09,18.453636415234453,-34.8083897445268
1986-07-10,18.45519547534216,-34.8083897445268
1986-07-11,18.456754798328134,-34.8083897445268
1986-07-12,18.458314384258756,-34.8083897445268
1986-07-14,18.461434345219494,-34.8083897445268
1986-07-15,18.46299472038244,-34.8083897445268
1986-07-16,18.464555358755685,-34.8083897445268
1986-07-18,18.46767742539899,-34.8083897445268
1986-07-19,18.46923885380203,-34.8083897445268
1986-07-21,18.472362501103625,-34.8083897445268
1986-07-22,18.473924720135315,-34.8083897445268
1986-07-23,18.475487202843045,-34.8083897445268
1986-07-24,18.477049949293466,-34.8083897445268
1986-07-25,18.47861295955322,-34.8083897445268
1986-07-26,18.48017623368896,-34.8083897445268
1986-07-28,18.48330357385526,-34.8083897445268
1986-07-29,18.484867640019242,-34.8083897445268
1986-07-30,18.486431970326155,-34.8083897445268
1986-07-31,18.487996564842746,-34.8083897445268
1986-08-01,18.489561423635827,-34.8083897445268
1986-08-02,18.49112654677223,-34.8083897445268
1986-08-04,18.494257586342442,-34.8083897445268
1986-08-05,18.495823502909992,-34.8083897445268
1986-08-06,18.49738968408843,-34.8083897445268
1986-08-07,18.498956129944656,-34.8083897445268
1986-08-08,18.500522840545642,-34.8083897445268
1986-08-09,18.502089815958357,-34.8083897445268
1986-08-11,18.50522456148711,-34.8083897445268
1986-08-12,18.50679233173722,-34.8083897445268
1986-08-13,18.508360367067244,-34.8083897445268
1986-08-14,18.509928667544283,-34.8083897445268
1986-08-16,18.513066064207905,-34.8083897445268
1986-08-18,18.5162045222653,-34.8083897445268
1986-08-19,18.51777414948468,-34.8083897445268
1986-08-20,18.519344042254104,-34.8083897445268
1986-08-21,18.52091420064088,-34.8083897445268
1986-08-22,18.522484624712266,-34.8083897445268
1986-08-23,18.52405531453558,-34.8083897445268
1986-08-25,18.52719749170726,-34.8083897445268
1986-08-26,18.528768979190335,-34.8083897445268
1986-08-27,18.53034073269477,-34.8083897445268
1986-08-28,18.531912752287983,-34.8083897445268
1986-08-29,18.5334850380374,-34.8083897445268
1986-08-30,18.53505759001046,-34.8083897445268
1986-09-01,18.538203492897587,-34.8083897445268
1986-09-02,18.539776843946655,-34.8083897445268
1986-09-03,18.541350461489458,-34.8083897445268
1986-09-04,18.54292434559357,-34.8083897445268
1986-09-05,18.5444984963266,-34.8083897445268
1986-09-06,18.546072913756163,-34.8083897445268
1986-09-08,18.549222548975486,-34.8083897445268
1986-09-09,18.550797766900583,-34.8083897445268
1986-09-10,18.55237325179293,-34.8083897445268
1986-09-11,18.55394900372027,-34.8083897445268
1986-09-12,18.55552502275033,-34.8083897445268
1986-09-13,18.557101308950898,-34.8083897445268
1986-09-15,18.560254683134847,-34.8083897445268
1986-09-16,18.56183177125388,-34.8083897445268
1986-09-17,18.56340912681478,-34.8083897445268
1986-09-20,18.568142798827747,-34.8083897445268
1986-09-22,18.571299918624405,-34.8083897445268
1986-09-23,18.57287888026311,-34.8083897445268
1986-09-24,18.574458109819414,-34.8083897445268
1986-09-25,18.576037607361418,-34.8083897445268
1986-09-26,18.577617372957157,-34.8083897445268
1986-09-27,18.57919740667473,-34.8083897445268
1986-09-29,18.58235827874799,-34.8083897445268
1986-09-30,18.583939117239968,-34.8083897445268
1986-10-02,18.58710159947563,-34.8083897445268
1986-10-04,18.590265155835105,-34.8083897445268
1986-10-06,18.59342978686458,-34.8083897445268
1986-10-07,18.595012505551356,-34.8083897445268
1986-10-08,18.596595493110634,-34.8083897445268
1986-10-10,18.599762275120213,-34.8083897445268
1986-10-11,18.601346069707336,-34.8083897445268
1986-10-13,18.604514466388512,-34.8083897445268
1986-10-14,18.60609906861952,-34.8083897445268
1986-10-15,18.607683940202158,-34.8083897445268
1986-10-16,18.60926908120497,-34.8083897445268
1986-10-17,18.61085449169655,-34.8083897445268
1986-10-18,18.612440171745437,-34.8083897445268
1986-10-20,18.615612340789657,-34.8083897445268
1986-10-21,18.617198829922277,-34.8083897445268
1986-10-22,18.61878558888681,-34.8083897445268
1986-10-23,18.620372617751958,-34.8083897445268
1986-10-24,18.62195991658644,-34.8083897445268
1986-10-25,18.623547485459024,-34.8083897445268
1986-10-27,18.626723433593572,-34.8083897445268
1986-10-28,18.62831181299316,-34.8083897445268
1986-10-29,18.629900462706072,-34.8083897445268
1986-10-30,18.63148938280117,-34.8083897445268
1986-10-31,18.633078573347372,-34.8083897445268
1986-11-01,18.63464839294078,-34.8083897445268
1986-11-03,18.639739960799062,-34.8083897445268
1986-11-04,18.632521062833817,-34.8083897445268
1986-11-05,18.636710966947057,-34.8083897445268
1986-11-06,18.646055874422117,-34.8083897445268
1986-11-07,18.65503068355625,-34.8083897445268
1986-11-08,18.6566030212453,-34.8083897445268
1986-11-10,18.67153278744853,-34.8083897445268
1986-11-11,18.664388672540323,-34.8083897445268
1986-11-12,18.67663308830363,-34.8083897445268
1986-11-13,18.702380459067335,-34.8083897445268
1986-11-14,18.703904177609676,-34.8083897445268
1986-11-15,18.70548188834398,-34.8083897445268
1986-11-17,18.71643036742954,-34.8083897445268
1986-11-18,18.738389447152827,-34.8083897445268
1986-11-19,18.748535509616303,-34.8083897445268
1986-11-20,18.737843616034056,-34.8083897445268
1986-11-21,18.72643561184053,-34.8083897445268
1986-11-22,18.728015628305595,-34.8083897445268
1986-11-24,18.720802870534882,-34.8083897445268
1986-11-25,18.712436601338567,-34.8083897445268
1986-11-26,18.711135145779,-34.8083897445268
1986-11-27,18.71271431985353,-34.8083897445268
1986-11-28,18.712785970455535,-34.8083897445268
1986-11-29,18.714365611228857,-34.8083897445268
1986-12-01,18.6711701928026,-34.8083897445268
1986-12-02,18.63233457435005,-34.8083897445268
1986-12-03,18.673521129344905,-34.8083897445268
1986-12-04,18.667378851714254,-34.8083897445268
1986-12-05,18.706268165337203,-34.8083897445268
1986-12-06,18.69728774061443,-34.8083897445268
1986-12-08,18.704084623958273,-34.8083897445268
1986-12-09,18.73642926880308,-34.8083897445268
1986-12-10,18.715169378133425,-34.8083897445268
1986-12-11,18.66605241267596,-34.8083897445268
1986-12-12,18.66289308538218,-34.8083897445268
1986-12-13,18.655343402747903,-34.8083897445268
1986-12-15,18.64050596780342,-34.8083897445268
1986-12-16,18.64042193161557,-34.8083897445268
1986-12-17,18.634902245231633,-34.8083897445268
1986-12-18,18.646552313972187,-34.8083897445268
1986-12-19,18.686593380501513,-34.8083897445268
1986-12-20,18.683050908569186,-34.8083897445268
1986-12-22,18.694407978150718,-34.8083897445268
1986-12-23,18.73963384259545,-34.8083897445268
1986-12-24,18.70469953571765,-34.8083897445268
1986-12-26,18.68364138799896,-34.8083897445268
1987-01-05,18.717060666746942,-34.8083897445268
1987-01-06,18.69501490156771,-34.8083897445268
1987-01-07,18.58870687835692,-34.8083897445268
1987-01-08,18.580764988486244,-34.8083897445268
1987-01-09,18.564919702445582,-34.8083897445268
1987-01-10,18.585252202855006,-34.8083897445268
1987-01-12,18.531072082884826,-34.8083897445268
1987-01-13,18.49561280157248,-34.8083897445268
1987-01-14,18.411223858706173,-34.8083897445268
1987-01-15,18.401535445051074,-34.8083897445268
1987-01-16,18.38740872197193,-34.8083897445268
1987-01-17,18.37038308689014,-34.8083897445268
1987-01-19,18.364424000686185,-34.8083897445268
1987-01-20,18.296300159565405,-34.8083897445268
1987-01-21,18.296306319245836,-34.8083897445268
1987-01-22,18.264347812350646,-34.8083897445268
1987-01-23,18.311163038994984,-34.8083897445268
1987-01-24,18.33366331591886,-34.8083897445268
1987-01-26,18.34254263133768,-34.8083897445268
1987-01-27,18.31296373521427,-34.8083897445268
1987-01-28,18.283798734363188,-34.8083897445268
1987-01-30,18.256700845675034,-34.8083897445268
1987-01-31,18.22303427777845,-34.8083897445268
1987-02-02,18.19605567593321,-34.8083897445268
1987-02-03,18.219301788307373,-34.8083897445268
1987-02-04,18.17915825311365,-34.8083897445268
1987-02-05,18.156099823309546,-34.8083897445268
1987-02-06,18.1539878340917,-34.8083897445268
1987-02-07,18.124941348669733,-34.8083897445268
1987-02-09,18.134113534984884,-34.8083897445268
1987-02-10,18.173065971961222,-34.8083897445268
1987-02-11,18.13427741226303,-34.8083897445268
1987-02-12,18.168962937462574,-34.8083897445268
1987-02-13,18.124310752167826,-34.8083897445268
1987-02-14,18.123883839003586,-34.8083897445268
1987-02-16,18.139394128390208,-34.8083897445268
1987-02-17,18.13182090253571,-34.8083897445268
1987-02-18,18.139369219759182,-34.8083897445268
1987-02-19,18.137529902081884,-34.8083897445268
1987-02-20,18.13168701307646,-34.8083897445268
1987-02-21,18.124810875083174,-34.8083897445268
1987-02-23,18.14628665048257,-34.8083897445268
1987-02-24,18.13108460742403,-34.8083897445268
1987-02-25,18.100614386723635,-34.8083897445268
1987-02-26,18.09293489783379,-34.8083897445268
1987-02-27,18.079685631730413,-34.8083897445268
1987-02-28,18.06875183330987,-34.8083897445268
1987-03-02,18.0809039547839,-34.8083897445268
1987-03-03,18.083473324527887,-34.8083897445268
1987-03-04,18.05600155331486,-34.8083897445268
1987-03-05,18.044470363785138,-34.8083897445268
1987-03-06,18.038002507033802,-34.8083897445268
1987-03-07,18.04610717931927,-34.8083897445268
1987-03-09,18.07329045042927,-34.8083897445268
1987-03-11,18.052884412300084,-34.8083897445268
1987-03-12,18.057878302931485,-34.8083897445268
1987-03-13,18.066169907963125,-34.8083897445268
1987-03-14,18.055255190662244,-34.8083897445268
1987-03-16,18.056782841301413,-34.8083897445268
1987-03-17,18.05028871573473,-34.8083897445268
1987-03-18,18.058791891140146,-34.8083897445268
1987-03-19,18.03692009772897,-34.8083897445268
1987-03-20,18.022385948986887,-34.8083897445268
1987-03-21,18.01910902513939,-34.8083897445268
1987-03-23,18.010715725454606,-34.8083897445268
1987-03-24,18.00325033067338,-34.8083897445268
1987-03-25,17.994367304800374,-34.8083897445268
1987-03-26,17.964724024793522,-34.8083897445268
1987-03-27,17.97571646898557,-34.8083897445268
1987-03-28,17.995258562138794,-34.8083897445268
1987-03-30,18.01600227283444,-34.8083897445268
1987-03-31,17.979818543883862,-34.8083897445268
1987-04-01,18.02996236108263,-34.8083897445268
1987-04-02,18.01018770171019,-34.8083897445268
1987-04-03,18.080224138882393,-34.8083897445268
1987-04-04,18.060289956032726,-34.8083897445268
1987-04-06,18.030582039920628,-34.8083897445268
1987-04-07,18.07687485211118,-34.8083897445268
1987-04-08,18.158999152428624,-34.8083897445268
1987-04-09,18.17094841066844,-34.8083897445268
1987-04-10,18.20647095817587,-34.8083897445268
1987-04-11,18.242591154135045,-34.8083897445268
1987-04-13,18.25554823664206,-34.8083897445268
1987-04-14,18.315376947414318,-34.8083897445268
1987-04-15,18.315803419219947,-34.8083897445268
1987-04-16,18.309499708365394,-34.8083897445268
1987-04-17,18.317005901819815,-34.8083897445268
1987-04-18,18.33365302672114,-34.8083897445268
1987-04-20,18.35688182347168,-34.8083897445268
1987-04-21,18.31532604704458,-34.8083897445268
1987-04-22,18.305478201121538,-34.8083897445268
1987-04-23,18.3054288723155,-34.8083897445268
1987-04-24,18.35498711493586,-34.8083897445268
1987-04-25,18.37926524274309,-34.8083897445268
1987-04-27,18.401883850697274,-34.8083897445268
1987-04-28,18.42384536658157,-34.8083897445268
1987-04-29,18.427375370845844,-34.8083897445268
1987-04-30,18.363369305349785,-34.8083897445268
1987-05-01,18.319574438079034,-34.8083897445268
1987-05-02,18.314759222262733,-34.8083897445268
1987-05-04,18.319754872264227,-34.8083897445268
1987-05-06,18.282154531641282,-34.8083897445268
1987-05-07,18.25986913809483,-34.8083897445268
1987-05-08,18.228404473348768,-34.8083897445268
1987-05-09,18.20300392470282,-34.8083897445268
1987-05-11,18.219358218680505,-34.8083897445268
1987-05-12,18.196774113429104,-34.8083897445268
1987-05-13,18.199249065967614,-34.8083897445268
1987-05-14,18.209386048285214,-34.8083897445268
1987-05-15,18.215127427900878,-34.8083897445268
1987-05-16,18.214869132813206,-34.8083897445268
1987-05-18,18.230535796481618,-34.8083897445268
1987-05-19,18.23766531015294,-34.8083897445268
1987-05-20,18.232627453098658,-34.8083897445268
1987-05-21,18.23011472603806,-34.8083897445268
1987-05-22,18.224028458530682,-34.8083897445268
1987-05-23,18.209961423049226,-34.8083897445268
1987-05-25,18.211206177278292,-34.8083897445268
1987-05-26,18.202951057103277,-34.8083897445268
1987-05-27,18.23445612466903,-34.8083897445268
1987-05-28,18.297928567299437,-34.8083897445268
1987-05-29,18.260924841883842,-34.8083897445268
1987-05-30,18.240333966236122,-34.8083897445268
1987-06-01,18.264551061042255,-34.8083897445268
1987-06-02,18.296127206978994,-34.8083897445268
1987-06-03,18.299429295881353,-34.8083897445268
1987-06-04,18.282125913801583,-34.8083897445268
1987-06-05,18.27670903791101,-34.8083897445268
1987-06-08,18.272074576972884,-34.8083897445268
1987-06-09,18.245246805651494,-34.8083897445268
1987-06-10,18.231534690389807,-34.8083897445268
1987-06-11,18.213161935606138,-34.8083897445268
1987-06-12,18.204866010071097,-34.8083897445268
1987-06-13,18.246869032568735,-34.8083897445268
1987-06-15,18.22266117316702,-34.8083897445268
1987-06-16,18.23558046005349,-34.8083897445268
1987-06-17,18.272407209064067,-34.8083897445268
1987-06-18,18.215334040532504,-34.8083897445268
1987-06-19,18.277479281335474,-34.8083897445268
1987-06-20,18.26237727424045,-34.8083897445268
1987-06-22,18.2243906888232,-34.8083897445268
1987-06-23,18.215877862222918,-34.8083897445268
1987-06-24,18.212101597647855,-34.8083897445268
1987-06-25,18.258531813391564,-34.8083897445268
1987-06-26,18.251003831706704,-34.8083897445268
1987-06-27,18.220889294701003,-34.8083897445268
1987-06-29,18.120316699195183,-34.8083897445268
1987-06-30,18.079645330372294,-34.8083897445268
1987-07-01,18.075931686833368,-34.8083897445268
1987-07-02,18.07869254052683,-34.8083897445268
1987-07-03,18.078313152002877,-34.8083897445268
1987-07-04,18.072692166177617,-34.8083897445268
1987-07-06,18.0890089259651,-34.8083897445268
1987-07-07,18.094172322032808,-34.8083897445268
1987-07-08,18.097354375862686,-34.8083897445268
1987-07-09,18.09263131393091,-34.8083897445268
1987-07-10,18.081472753939252,-34.8083897445268
1987-07-11,18.06821231868545,-34.8083897445268
1987-07-13,18.070841345381638,-34.8083897445268
1987-07-14,18.0439591020116,-34.8083897445268
1987-07-15,18.058731324816545,-34.8083897445268
1987-07-16,18.054270884931523,-34.8083897445268
1987-07-18,18.056757453686156,-34.8083897445268
1987-07-20,18.081193698448562,-34.8083897445268
1987-07-21,18.088942859474642,-34.8083897445268
1987-07-22,18.092080719989447,-34.8083897445268
1987-07-23,18.112763654220853,-34.8083897445268
1987-07-24,18.10445395914888,-34.8083897445268
1987-07-25,18.10292459733416,-34.8083897445268
1987-07-27,18.114339983556206,-34.8083897445268
1987-07-28,18.10680288396025,-34.8083897445268
1987-07-29,18.102759959480185,-34.8083897445268
1987-07-30,18.08452577958144,-34.8083897445268
1987-07-31,18.08808692828139,-34.8083897445268
1987-08-01,18.109466075460155,-34.8083897445268
1987-08-03,18.125459335696025,-34.8083897445268
1987-08-04,18.088957194142473,-34.8083897445268
1987-08-05,18.054650826753104,-34.8083897445268
1987-08-06,18.043371498674144,-34.8083897445268
1987-08-07,18.104378949936063,-34.8083897445268
1987-08-08,18.13898185119274,-34.8083897445268
1987-08-10,18.070227546749162,-34.8083897445268
1987-08-11,18.100934583110483,-34.8083897445268
1987-08-12,18.113291568320733,-34.8083897445268
1987-08-13,18.092718662905007,-34.8083897445268
1987-08-14,18.043820315360914,-34.8083897445268
1987-08-17,18.04027883455983,-34.8083897445268
1987-08-18,18.043541311127886,-34.8083897445268
1987-08-19,17.993278284180935,-34.8083897445268
1987-08-20,17.964572921760833,-34.8083897445268
1987-08-21,17.934948112273872,-34.8083897445268
1987-08-22,17.959079698307058,-34.8083897445268
1987-08-24,18.02551498165821,-34.8083897445268
1987-08-25,18.05175707407254,-34.8083897445268
1987-08-26,18.061587551768564,-34.8083897445268
1987-08-27,18.072328056300456,-34.8083897445268
1987-08-28,18.149444394426606,-34.8083897445268
1987-08-29,18.17712322206888,-34.8083897445268
1987-08-31,18.118916103448846,-34.8083897445268
1987-09-01,18.153929705783646,-34.8083897445268
1987-09-02,18.143522908267173,-34.8083897445268
1987-09-03,18.176220001381573,-34.8083897445268
1987-09-04,18.186773115877397,-34.8083897445268
1987-09-05,18.197557945706677,-34.8083897445268
1987-09-07,18.17364625044884,-34.8083897445268
1987-09-08,18.21536173984335,-34.8083897445268
1987-09-09,18.18922162275898,-34.8083897445268
1987-09-10,18.15427258130333,-34.8083897445268
1987-09-11,18.153219470983363,-34.8083897445268
1987-09-12,18.15396139866179,-34.8083897445268
1987-09-14,18.14503332952,-34.8083897445268
1987-09-15,18.163144894400673,-34.8083897445268
1987-09-16,18.157517584406136,-34.8083897445268
1987-09-17,18.15618244271655,-34.8083897445268
1987-09-18,18.18903399935774,-34.8083897445268
1987-09-19,18.183538700118575,-34.8083897445268
1987-09-21,18.2485130555079,-34.8083897445268
1987-09-22,18.21444007604707,-34.8083897445268
1987-09-23,18.215341798595407,-34.8083897445268
1987-09-24,18.26704929941545,-34.8083897445268
1987-09-25,18.223422863492722,-34.8083897445268
1987-09-26,18.229082410070085,-34.8083897445268
1987-09-28,18.259953315113343,-34.8083897445268
1987-09-29,18.261752603354054,-34.8083897445268
1987-09-30,18.23562335205309,-34.8083897445268
1987-10-02,18.173036815792344,-34.8083897445268
1987-10-05,18.142629659074807,-34.8083897445268
1987-10-06,18.12488451736649,-34.8083897445268
1987-10-10,18.165757280548522,-34.8083897445268
1987-10-12,18.15900219877218,-34.8083897445268
1987-10-13,18.165574595091183,-34.8083897445268
1987-10-14,18.18449206170838,-34.8083897445268
1987-10-15,18.23032761355694,-34.8083897445268
1987-10-16,18.27180268344413,-34.8083897445268
1987-10-17,18.274859445126346,-34.8083897445268
1987-10-19,18.432413265987346,-34.8083897445268
1987-10-20,18.570025409070823,-34.8083897445268
1987-10-21,18.467731826376532,-34.8083897445268
1987-10-22,18.494777160070154,-34.8083897445268
1987-10-23,18.510583217254208,-34.8083897445268
